title,logoPath,logoPathV3,jobId,jobType,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,companyId,jdURL,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,mode,board,companyApplyJob,walkinJob,saved,experience,salary,location,companyJobsUrl,ambitionBoxData,internshipTags,vacancy,hiringFor,consultant,hideClientName,clientLogo,extracted_skills
Business Analyst Intern,https://img.naukimg.com/logo_images/groups/v1/6493251.gif,https://img.naukimg.com/logo_images/groups/v1/6493251.gif,110325501408,internship,INR,Starts in 1-3 months,green,Truemeds India,False,124293302,https://www.naukri.com/job-listings-business-analyst-intern-truemeds-india-mumbai-0-to-5-years-110325501408,"We are looking for a highly motivated and independent Business Analyst Intern to join our growth and marketing team @ Truemeds<br><br>The ideal candidate should possess strong data crunching skills,along with proficiency in SQL and Python (preferable)",False,6493251,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Mumbai,https://www.naukri.com/truemeds-india-jobs-careers-124293302,"{'Url': 'https://www.ambitionbox.com/reviews/truemeds-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 195, 'AggregateRating': '3.5', 'Title': 'Truemeds Reviews by Employees'}",,,,,,,"['python', 'sql']"
Business Analyst Intern,https://img.naukimg.com/logo_images/groups/v1/5619806.gif,https://img.naukimg.com/logo_images/groups/v1/5619806.gif,91224504235,internship,INR,Starts in 1-3 months,green,Internet Soft,False,123830161,https://www.naukri.com/job-listings-business-analyst-intern-internet-soft-pune-0-to-1-years-091224504235,Participate in team discussions and reviews to ensure alignment with business goals. Role: Business Analyst Intern . <br><br>Position Open: 2 . Job Location: Pune . Work from Home: No <br><br>Recruitment referral bonus policy . Training and Development: Certifications . Good Infrastructure . <br><br>Experience : 3 Months . .,False,5619806,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Pune,https://www.naukri.com/internet-soft-jobs-careers-123830161,"{'Url': 'https://www.ambitionbox.com/reviews/internet-soft-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 9, 'AggregateRating': '2.9', 'Title': 'Internet Soft Reviews by Employees'}",,,,,,,[]
Growth Intern,https://img.naukimg.com/logo_images/groups/v1/9941538.gif,https://img.naukimg.com/logo_images/groups/v1/9941538.gif,71025503546,internship,INR,Starts in 1-3 months,green,Genz Educatewing.,False,125140937,https://www.naukri.com/job-listings-growth-intern-genz-educatewing-bengaluru-0-to-1-years-071025503546,Genz Educatewing. is looking for Growth Intern to join our dynamic team and embark on a rewarding career journey  <div> </div> <ul> <li> Assist in developing and implementing growth strategies for the organization  <br /> <br /> </li> <li> Conduct market research and analyze data to identify growth opportunities  <br /> <br /> </li> <li> Support marketing and sales efforts to acquire new customers  <br /> <br /> </li> <li> Collaborate with cross-functional teams to execute growth initiatives  <br /> <br /> </li> <li> Monitor and report on the performance of growth strategies  <br /> <br /> </li> <li> Provide administrative support for growth projects and campaigns  <br /> <br /> </li> <li> Stay updated on industry trends and best practices in growth marketing  <br /> <br /> Disclaimer: This job description has been sourced from a public domain and may have been modified by Naukri.com to improve clarity for our users. We encourage job seekers to verify all details directly with the employer via their official channels before applying.  </li> </ul>,False,9941538,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/genz-educatewing-jobs-careers-125140937,"{'Url': 'https://www.ambitionbox.com/reviews/genz-educatewing-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 24, 'AggregateRating': '3.5', 'Title': 'GenZ EducateWing Reviews by Employees'}",,,,,,,[]
Business Analyst Intern,https://img.naukimg.com/logo_images/groups/v1/4989424.gif,https://img.naukimg.com/logo_images/groups/v1/4989424.gif,50925502760,internship,INR,Starts in 1-3 months,green,Travclan,False,5542968,https://www.naukri.com/job-listings-business-analyst-intern-travclan-new-delhi-0-to-1-years-050925502760,"Certificate . on successful completion of the internship<br><br>Letter of Recommendation or PPO on delivering exceptional results with . CTC ranging between 5 to 7 LPA<br><br> . Arun- Cofounder,. leads product,Ex Cars24,TravelTriangle,TripFactory,IIM Bangalore<br><br> . Chirag- Cofounder,. leads business,Ex Oyo,TravelTriangle,IIM Ahmedabad,IIT Roorkee",False,4989424,0,1970-01-01 00:00:00,crawled,1,True,False,False,,"40,000/month",New Delhi,https://www.naukri.com/travclan-jobs-careers-5286212,"{'Url': 'https://www.ambitionbox.com/reviews/travclan-technology-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 119, 'AggregateRating': '3.5', 'Title': 'Travclan Technology India Reviews by Employees'}",,,,,,,[]
Digital Training & Internship,https://img.naukimg.com/logo_images/groups/v1/11066136.gif,https://img.naukimg.com/logo_images/groups/v1/11066136.gif,50824501063,internship,INR,Starts in 1-3 months,green,Hyper Cloud Advertising,False,124317752,https://www.naukri.com/job-listings-digital-training-internship-hyper-cloud-advertising-new-delhi-0-to-1-years-050824501063,"<ul> <li> Engage in comprehensive digital training sessions focusing on chosen specializations (Digital Marketing, Digital Foundation, Creative Design, etc.).  </li> <li> Attend all sessions sincerely and complete assigned tasks.  </li> <li> Participate in live projects to apply learning in real-world scenarios.  </li> <li> Collaborate with team members on project development and execution.  </li> <li> Conduct research & analysis to support project requirements.  </li> <li> Develop & manage digital content and strategies under the guidance of experienced mentors.  </li> </ul>",False,11066136,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,New Delhi,https://www.naukri.com/hyper-cloud-advertising-jobs-careers-124162844,,,,,,,,[]
DATA ENGINEERING INTERN,https://img.naukimg.com/logo_images/groups/v1/8389239.gif,https://img.naukimg.com/logo_images/groups/v1/8389239.gif,140923501676,internship,INR,Starts in 1-3 months,green,Krayo,False,123921461,https://www.naukri.com/job-listings-data-engineering-intern-krayo-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-3-years-140923501676,"We are looking for a strong Data engineer intern who has knowledge of working with data of various types<br><br>The candidate should be experienced with exploratory data analysis,machine learning,network graph modeling,information insight,data mining,data-driven analytics,and statistical methods. Technical Requirements:-",False,8389239,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,"Mumbai, New Delhi, Bengaluru, Hyderabad, Pune, Kolkata, Chennai",https://www.naukri.com/krayo-jobs-careers-123921461,"{'Url': 'https://www.ambitionbox.com/reviews/krayo-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 6, 'AggregateRating': '3.8', 'Title': 'Krayo Reviews by Employees'}",,,,,,,"['machine learning', 'data analysis']"
Associate - NetSuite ERP,https://img.naukimg.com/logo_images/groups/v1/11375772.gif,https://img.naukimg.com/logo_images/groups/v1/11375772.gif,10526501917,internship,INR,Starts in 1-3 months,green,Accordion Partners,False,124594096,https://www.naukri.com/job-listings-associate-netsuite-erp-accordion-partners-hyderabad-3-to-6-years-010526501917,"Experience or internship in private equity,finance,consulting,or an accounting environment . Understanding of one or more business process (Sales,Procurement,Manufacturing) that lead into to accounting functions . <br><br>Bachelor s degree in Accounting,Finance,Business,or a related field . 3 6 years of experience with ERP systems<br><br>Ideally,you should have:  .",False,11375772,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Hyderabad,https://www.naukri.com/accordion-partners-jobs-careers-4349880,"{'Url': 'https://www.ambitionbox.com/reviews/accordion-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 112, 'AggregateRating': '2.7', 'Title': 'Accordion (India) Reviews by Employees'}",,,,,,,[]
Business Analyst Trainee_Technical Graduate Apprentice - UHR,https://img.naukimg.com/logo_images/groups/v1/45216.gif,https://img.naukimg.com/logo_images/groups/v1/45216.gif,10526501766,internship,INR,Starts in 1-3 months,green,Cisco,False,1612878,https://www.naukri.com/job-listings-business-analyst-trainee-technical-graduate-apprentice-uhr-cisco-bengaluru-1-to-3-years-010526501766,"This apprenticeship offers hands-on experience and mentorship,allowing you to contribute to real-world projects across procurement,logistics,and planning<br><br>Must have graduated in 2025 / 2026 obtained a degree certificate or Provisional Degree Certificate (PDC)<br><br>Preferred Qualifications",False,45216,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/cisco-jobs-careers-59823,"{'Url': 'https://www.ambitionbox.com/reviews/cisco-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 2211, 'AggregateRating': '4.1', 'Title': 'Cisco Reviews by Employees'}",,,,,,,[]
Support Senior/Developer,https://img.naukimg.com/logo_images/groups/v1/936766.gif,https://img.naukimg.com/logo_images/groups/v1/936766.gif,10526500302,internship,INR,Starts in 1-3 months,green,Nextracker,False,124059592,https://www.naukri.com/job-listings-support-senior-developer-nextracker-inc-hyderabad-3-to-7-years-010526500302,"internship or academic project experience is a plus. At Nextpower,we are driving the global energy transition with an integrated clean energy technology platform that combines intelligent structural,electrical,and digital solutions for utility-scale power plants<br><br>Hands on or academic experience with QGIS . .",False,936766,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Hyderabad,https://www.naukri.com/nextracker-jobs-careers-124059592,"{'Url': 'https://www.ambitionbox.com/reviews/nextracker-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 67, 'AggregateRating': '4.2', 'Title': 'NEXTracker Reviews by Employees'}",,,,,,,[]
Data Engineer Intern,https://img.naukimg.com/logo_images/groups/v1/12304792.gif,https://img.naukimg.com/logo_images/groups/v1/12304792.gif,10526501654,internship,INR,Starts in 1-3 months,green,Mediatize Tech It Solutions,False,125574370,https://www.naukri.com/job-listings-data-engineer-intern-mediatize-tech-it-solutions-hyderabad-0-to-1-years-010526501654,Required Skills,False,12304792,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Hyderabad,https://www.naukri.com/mediatize-tech-it-solutions-jobs-careers-125574370,,,,,,,,[]
Data Analyst Intern(2027 Batch),https://img.naukimg.com/logo_images/groups/v1/4658345.gif,https://img.naukimg.com/logo_images/groups/v1/4658345.gif,270426020007,internship,INR,Starts : 19th May' 26,green,ThoughtFocus,False,56574,https://www.naukri.com/job-listings-data-analyst-intern-2027-batch-thoughtfocus-bengaluru-0-to-1-years-270426020007,exposure to Tableau / Power BI / SQL preferred,False,4658345,0,1970-01-01 00:00:00,jp,1,False,False,False,,"25,000/month",Bengaluru,https://www.naukri.com/thoughtfocus-jobs-careers-56574,"{'Url': 'https://www.ambitionbox.com/reviews/thought-focus-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 477, 'AggregateRating': '3.3', 'Title': 'Thought Focus Reviews by Employees'}",['Closing soon'],,,,,,"['sql', 'power bi', 'tableau']"
Customer Support Professional,https://img.naukimg.com/logo_images/groups/v1/9205069.gif,https://img.naukimg.com/logo_images/groups/v1/9205069.gif,230426500953,internship,INR,Starts in 1-3 months,green,Studify Success,False,124830917,https://www.naukri.com/job-listings-customer-support-professional-studifysuccess-pvt-ltd-new-delhi-0-to-3-years-230426500953,"<div> <p>   </p> </div>

Disclaimer : This job posting has been aggregated from external source. Role details, content, and availability are subject to change. Applicants are advised to confirm the latest information directly on the company website before applying.",False,9205069,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,New Delhi,https://www.naukri.com/studify-success-jobs-careers-124830917,"{'Url': 'https://www.ambitionbox.com/reviews/studify-success-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 5, 'AggregateRating': '2.4', 'Title': 'Studify Success Reviews by Employees'}",,,,,,,[]
Intern,https://img.naukimg.com/logo_images/groups/v1/4579859.gif,https://img.naukimg.com/logo_images/groups/v1/4579859.gif,200426504492,internship,INR,Starts in 1-3 months,green,Amsburg,False,3235978,https://www.naukri.com/job-listings-intern-amsburg-pune-0-to-3-years-200426504492,amsburg is looking for Intern to join our dynamic team and embark on a rewarding career journey .,False,4579859,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Pune,https://www.naukri.com/amsburg-jobs-careers-521975,"{'Url': 'https://www.ambitionbox.com/reviews/amsburg-industries-dot-pvt-dot-ltd-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 59, 'AggregateRating': '4.3', 'Title': 'AMSBURG Reviews by Employees'}",,,,,,,[]
Strategy & Research Intern,https://img.naukimg.com/logo_images/groups/v1/4620281.gif,https://img.naukimg.com/logo_images/groups/v1/4620281.gif,10426019706,internship,INR,Starts within 1 month,green,Probus Insurance Broker,False,123563429,https://www.naukri.com/job-listings-strategy-research-intern-probus-insurance-broker-bengaluru-0-to-1-years-010426019706,"Intern Role <br><br> Summary . Probus Insurance Broker Pvt Ltd is looking for a Intern to support the Team in,market research,and data-driven analysis<br><br>The intern will assist in generating insights that help improve business positioning,processes,and strategic decision-making",False,4620281,0,1970-01-01 00:00:00,jp,1,False,False,False,,"20,000/month",Bengaluru,https://www.naukri.com/probus-insurance-broker-jobs-careers-3914712,"{'Url': 'https://www.ambitionbox.com/reviews/probus-insurance-broker-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 87, 'AggregateRating': '3.7', 'Title': 'Probus Insurance Broker Private limited Reviews by Employees'}",,,,,,,[]
Senior Python Developer,https://img.naukimg.com/logo_images/groups/v1/2096362.gif,https://img.naukimg.com/logo_images/groups/v1/2096362.gif,270426502929,internship,INR,Starts in 1-3 months,green,Locobuzz,False,2701404,https://www.naukri.com/job-listings-senior-python-developer-locobuzz-mumbai-2-to-5-years-270426502929,"We are looking for a passionate and driven AI Intern / Junior AI Developer to join our data science team<br><br>Required Skills:  . <br><br>This role . offers an excellent opportunity to gain hands-on experience with large language models (LLMs),prompt . engineering,API integrations,and the latest in AI tooling<br><br> Good communication and teamwork abilities. Nice to Have:  .",False,2096362,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Mumbai,https://www.naukri.com/locobuzz-jobs-careers-2701404,"{'Url': 'https://www.ambitionbox.com/reviews/locobuzz-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 149, 'AggregateRating': '2.9', 'Title': 'Locobuzz Reviews by Employees'}",,,,,,,[]
Salesforce Developer Intern,https://img.naukimg.com/logo_images/groups/v1/9223263.gif,https://img.naukimg.com/logo_images/groups/v1/9223263.gif,20526005515,internship,INR,Starts : 15th May' 26,green,NWS Soft Consulting,False,7060715,https://www.naukri.com/job-listings-salesforce-developer-intern-nws-soft-consulting-pune-0-to-1-years-020526005515,Good communication skills and ability to work in a team environment<br><br>Preferred candidate profile,False,9223263,0,1970-01-01 00:00:00,jp,1,False,False,False,,Unpaid,Pune,https://www.naukri.com/nws-soft-consulting-jobs-careers-7060715,"{'Url': 'https://www.ambitionbox.com/reviews/nws-soft-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 16, 'AggregateRating': '4.3', 'Title': 'NWS Soft Reviews by Employees'}",['Closing soon'],40.0,,,,,[]
Deep Learning / Machine Learning / Data Scientist Intern,https://img.naukimg.com/logo_images/groups/v1/4521110.gif,https://img.naukimg.com/logo_images/groups/v1/4521110.gif,111224502998,internship,INR,Starts in 1-3 months,green,Pivotchain Solutions,False,3595394,https://www.naukri.com/job-listings-deep-learning-machine-learning-data-scientist-intern-pivotchain-pune-0-to-2-years-111224502998,"<div> <div>   </div> <ol> <li> 0-2 years of experience in developing computer vision applications. </li> <li> Experience in deploying deep learning/ machine learning models on CPU/edge devices. </li> <li> Good understanding of CNN architectures, image processing, object detection methods. </li> <li> Excellent programming skills in python. </li> <li> Experience in Pytorch/TensorFlow and OpenCV. </li> </ol> <div> <strong> Good to have </strong> </div> <ol> <li> Knowledge of model optimizations, quantization methods. </li> <li> Hands-on experience on flask/fast API, dockers, Kubernetes. </li> </ol> <div> <strong> Qualification and Experience </strong> </div> <ol> <li> Understanding of Full-Stack technologies including some understanding of Deep Learning/ <br /> Machine Learning, and/or reinforcement learning using Tensorflow / Pytorch/ MxNet/ Caffe. </li> <li> Bachelor s or Master s degree in computer science / engineering / mathematics. </li> <li> Deep knowledge of common programming languages and scripting languages, such as Python <br /> & C++. </li> </ol> </div>",False,4521110,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Pune,https://www.naukri.com/pivotchain-solutions-jobs-careers-3595394,"{'Url': 'https://www.ambitionbox.com/reviews/pivotchain-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 30, 'AggregateRating': '4.1', 'Title': 'Pivotchain Solutions Reviews by Employees'}",,,,,,,"['python', 'machine learning', 'deep learning']"
